Pair,Mode,Sharpe,MaxDD,FinalPnL,PnL_Latent,PnL_Total,Trades,Universe
MO-MMM,Static,1.234369989392029,427.7281830918016,2150.7641765965745,0.0,2150.7641765965745,6,VALUE_STOCKS
MO-MMM,WF,1.2629273823478764,459.780222034506,1041.5436556161565,-301.42793956222147,740.115716053935,1,VALUE_STOCKS
GM-F,Static,-0.0944835285380927,1947.674705913345,-235.02690428853737,-1717.7894037456972,-1952.816308034235,2,VALUE_STOCKS
GM-F,WF,0.485609223616111,2356.2575924902417,1680.027888453853,0.0,1680.027888453853,2,VALUE_STOCKS
GM-INTC,Static,0.939792317102182,1039.349063509359,2259.102950883649,-526.9237643241311,1732.179186559518,4,VALUE_STOCKS
GM-INTC,WF,0.0,0.0,0.0,-449.8095806914749,-449.8095806914749,0,VALUE_STOCKS
GM-MMM,Static,1.459040670669152,744.6456802355058,1958.049853333286,-1178.7998491221674,779.2500042111187,3,VALUE_STOCKS
GM-MMM,WF,0.0,0.0,0.0,0.0,0.0,0,VALUE_STOCKS
F-INTC,Static,0.971203792901859,937.1951850406537,2749.793107265076,0.0,2749.793107265076,4,VALUE_STOCKS
F-INTC,WF,0.0,0.0,0.0,0.0,0.0,0,VALUE_STOCKS
F-MMM,Static,0.9649743236005774,877.9736568346603,2611.5351848874816,-729.0811278650475,1882.454057022434,4,VALUE_STOCKS
F-MMM,WF,-0.4251588414949283,1193.6242367099128,-534.2132976743237,62.97695373879654,-471.2363439355272,1,VALUE_STOCKS
INTC-MMM,Static,-0.164567888249756,2692.4108794195454,-582.1557982701795,-1850.1914656803303,-2432.34726395051,5,VALUE_STOCKS
INTC-MMM,WF,-0.3173455535281863,1022.1057961789654,-494.8283686214765,0.0,-494.8283686214765,1,VALUE_STOCKS
ES=F-NQ=F,Static,0.0048074141062817,196.30640537001693,3.243632131572795,24.548917096497576,27.79254922807037,14,EQUITY_INDEX_FUTURES
ES=F-NQ=F,WF,-0.6360300000405462,604.2401830998704,-462.3434370549026,92.7816501427859,-369.5617869121167,4,EQUITY_INDEX_FUTURES
ES=F-YM=F,Static,0.5732771490285523,196.02009758992,457.8146375397485,0.0,457.8146375397485,16,EQUITY_INDEX_FUTURES
ES=F-YM=F,WF,-0.2211535483965644,651.0298187741928,-249.28425362931463,-208.7610345066132,-458.0452881359279,1,EQUITY_INDEX_FUTURES
ES=F-RTY=F,Static,0.4964692176539221,326.86100091995536,857.4605160173817,0.0,857.4605160173817,17,EQUITY_INDEX_FUTURES
ES=F-RTY=F,WF,0.1620744087691055,734.9259545160788,345.4992739031661,-272.6167755112916,72.88249839187449,4,EQUITY_INDEX_FUTURES
ES=F-MES=F,Static,0.0042460357257896,64.65585284118862,6.789311778231394,0.0,6.789311778231394,115,EQUITY_INDEX_FUTURES
ES=F-MES=F,WF,0.0016339768473834,112.2196698663509,1.1908394127280315,0.3428116672914996,1.533651080019531,4,EQUITY_INDEX_FUTURES
ES=F-MNQ=F,Static,0.0566175901496677,296.4762654627024,84.85469277774286,24.72680123835622,109.58149401609909,14,EQUITY_INDEX_FUTURES
ES=F-MNQ=F,WF,-0.3416814954835602,606.309968499423,-276.9216655819738,91.18656067032292,-185.7351049116509,4,EQUITY_INDEX_FUTURES
ES=F-M2K=F,Static,0.4968832769493104,326.35804828450887,860.5385818548898,0.0,860.5385818548898,17,EQUITY_INDEX_FUTURES
ES=F-M2K=F,WF,0.1312317658477617,733.6860103637734,274.5591227591629,-272.6569601556725,1.9021626034903527,4,EQUITY_INDEX_FUTURES
ES=F-MYM=F,Static,0.29652063136999,195.787680728993,388.5329781027681,0.0,388.5329781027681,18,EQUITY_INDEX_FUTURES
ES=F-MYM=F,WF,-0.1473358078268219,635.8826087747431,-234.3581272903159,-207.35045282712207,-441.708580117438,1,EQUITY_INDEX_FUTURES
NQ=F-YM=F,Static,0.1428299764316995,365.5435556290181,193.9524657298363,0.0,193.9524657298363,16,EQUITY_INDEX_FUTURES
NQ=F-YM=F,WF,-0.2236642517575425,873.0276217590051,-277.9812815850723,166.05098188486534,-111.93029970020694,1,EQUITY_INDEX_FUTURES
NQ=F-RTY=F,Static,0.3940680155156834,502.6356586777732,833.641568024817,0.0,833.641568024817,16,EQUITY_INDEX_FUTURES
NQ=F-RTY=F,WF,-0.1375835439949517,1348.5733367556238,-295.2386199431681,-247.29702763089136,-542.5356475740595,5,EQUITY_INDEX_FUTURES
NQ=F-MES=F,Static,0.0450557261887471,181.6595043632916,77.71479836972456,25.12015618460084,102.8349545543254,13,EQUITY_INDEX_FUTURES
NQ=F-MES=F,WF,-0.1558524478002446,518.9592757031917,-168.88395287046768,127.55439923248956,-41.32955363797811,2,EQUITY_INDEX_FUTURES
NQ=F-MNQ=F,Static,0.0014797757438749,136.84083300470377,2.730968363938871,0.0,2.730968363938871,130,EQUITY_INDEX_FUTURES
NQ=F-MNQ=F,WF,0.0602659193863879,156.93464533514785,97.10480734488738,0.0,97.10480734488738,8,EQUITY_INDEX_FUTURES
NQ=F-M2K=F,Static,0.4377626691844821,502.36165656169226,937.206470431905,0.0,937.206470431905,17,EQUITY_INDEX_FUTURES
NQ=F-M2K=F,WF,-0.1383652966398598,1348.2216488492752,-296.41243718470406,-247.3124970955787,-543.7249342802827,5,EQUITY_INDEX_FUTURES
NQ=F-MYM=F,Static,0.1938810941679486,364.8302307632175,320.26834103716953,0.0,320.26834103716953,15,EQUITY_INDEX_FUTURES
NQ=F-MYM=F,WF,-0.1826839037146576,876.4440625624167,-281.6955003624921,165.06138831020883,-116.63411205228329,1,EQUITY_INDEX_FUTURES
YM=F-RTY=F,Static,0.6908990983113696,242.21403524434248,942.4931783734608,0.0,942.4931783734608,18,EQUITY_INDEX_FUTURES
YM=F-RTY=F,WF,-0.0845291923818091,572.025753219164,-152.69873732238622,-183.6227775843622,-336.32151490674846,4,EQUITY_INDEX_FUTURES
YM=F-MES=F,Static,0.2151274728412105,232.52730891294823,307.6702442682155,0.0,307.6702442682155,14,EQUITY_INDEX_FUTURES
YM=F-MES=F,WF,-0.500584216368028,396.66611897964384,-272.7520030239529,321.36134330627897,48.60934028232606,1,EQUITY_INDEX_FUTURES
YM=F-MNQ=F,Static,0.3301899070358512,333.57755366225524,542.3665466908998,0.0,542.3665466908998,16,EQUITY_INDEX_FUTURES
YM=F-MNQ=F,WF,-0.1513518324916371,600.1711192490333,-162.50628601995686,237.6003634201229,75.09407740016604,1,EQUITY_INDEX_FUTURES
YM=F-M2K=F,Static,0.7056973797867594,242.8117155318929,942.41909391534,0.0,942.41909391534,18,EQUITY_INDEX_FUTURES
YM=F-M2K=F,WF,-0.0876945956205957,576.1014158178266,-157.14126298053554,-183.70634171179017,-340.8476046923257,4,EQUITY_INDEX_FUTURES
YM=F-MYM=F,Static,0.0053465339700758,84.02604540313448,7.253666907556443,0.0,7.253666907556443,130,EQUITY_INDEX_FUTURES
YM=F-MYM=F,WF,0.0107297616279823,71.53259610948375,12.056031085078152,-0.8837159149267677,11.172315170151386,5,EQUITY_INDEX_FUTURES
RTY=F-MES=F,Static,0.2117074539817711,618.6959839625589,539.516230289278,0.0,539.516230289278,15,EQUITY_INDEX_FUTURES
RTY=F-MES=F,WF,-0.5329987993728277,1504.3469047496455,-1358.3355348518733,0.0,-1358.3355348518733,4,EQUITY_INDEX_FUTURES
RTY=F-MNQ=F,Static,0.3509125598386434,470.9874429716903,1054.0910029300562,0.0,1054.0910029300562,15,EQUITY_INDEX_FUTURES
RTY=F-MNQ=F,WF,-0.1948833473929136,1231.8543305215942,-659.5283946456747,0.0,-659.5283946456747,4,EQUITY_INDEX_FUTURES
RTY=F-M2K=F,Static,-0.0015179055306148,124.96373434247327,-2.7021973599067266,0.0,-2.7021973599067266,141,EQUITY_INDEX_FUTURES
RTY=F-M2K=F,WF,0.0089873327985581,118.60095212283552,13.480173461971535,0.0,13.480173461971535,27,EQUITY_INDEX_FUTURES
RTY=F-MYM=F,Static,0.2309306585587184,426.65135730383935,461.0343920245364,0.0,461.0343920245364,16,EQUITY_INDEX_FUTURES
RTY=F-MYM=F,WF,0.116891492944988,434.866626496438,183.3481815136292,-379.49851131143504,-196.15032979780585,3,EQUITY_INDEX_FUTURES
MES=F-MNQ=F,Static,0.3387004397287791,202.11801316039868,796.3720231762453,24.52313651719805,820.8951596934434,34,EQUITY_INDEX_FUTURES
MES=F-MNQ=F,WF,-0.5672815145721228,571.5459154481842,-431.8928543174662,92.78777789794924,-339.10507641951693,3,EQUITY_INDEX_FUTURES
MES=F-M2K=F,Static,0.4062548443456034,326.35982585645456,813.0381873541484,0.0,813.0381873541484,16,EQUITY_INDEX_FUTURES
MES=F-M2K=F,WF,0.011940884506783,855.4901314304766,23.594707548087825,-273.4789020243053,-249.88419447621743,4,EQUITY_INDEX_FUTURES
MES=F-MYM=F,Static,0.3841385831947723,244.3000198266762,712.2193317948679,0.0,712.2193317948679,23,EQUITY_INDEX_FUTURES
MES=F-MYM=F,WF,-0.1441856857862166,683.9418947540119,-254.77358107732704,-206.9114566637672,-461.6850377410942,1,EQUITY_INDEX_FUTURES
MNQ=F-M2K=F,Static,0.4166384430786767,502.7106884316369,1005.648319663027,0.0,1005.648319663027,17,EQUITY_INDEX_FUTURES
MNQ=F-M2K=F,WF,-0.1165567761422732,1335.1957506029944,-295.7179493388215,-248.00702810984188,-543.7249774486634,5,EQUITY_INDEX_FUTURES
MNQ=F-MYM=F,Static,0.0807537615849536,373.80456584139785,156.33860684193817,0.0,156.33860684193817,15,EQUITY_INDEX_FUTURES
MNQ=F-MYM=F,WF,-0.1781858667701512,880.3120809072229,-286.06941148032706,164.50249456573476,-121.5669169145923,1,EQUITY_INDEX_FUTURES
M2K=F-MYM=F,Static,0.2243423657334519,432.35519276946377,450.4130169744248,0.0,450.4130169744248,16,EQUITY_INDEX_FUTURES
M2K=F-MYM=F,WF,0.1107167027417989,433.92457631833713,172.49687765485615,-378.76849064019984,-206.2716129853437,3,EQUITY_INDEX_FUTURES
ZN=F-ZF=F,Static,0.101056461005795,73.99537107021806,53.68411990181113,-0.0582601912273046,53.62585971058383,29,US_RATES_FUTURES
ZN=F-ZF=F,WF,-0.0311001452227038,27.802200248618213,-4.452501214159319,-19.461803014276143,-23.914304228435466,2,US_RATES_FUTURES
ZN=F-ZT=F,Static,0.2246868328618605,130.8972379497913,103.4228896892596,-4.339924784901116,99.08296490435848,17,US_RATES_FUTURES
ZN=F-ZT=F,WF,0.1570563356134532,53.72615472819539,92.82873992122543,0.0,92.82873992122543,2,US_RATES_FUTURES
ZN=F-ZB=F,Static,-0.2522823799424804,345.65391288548165,-172.08236157834287,0.0,-172.08236157834287,9,US_RATES_FUTURES
ZN=F-ZB=F,WF,0.0024708889448373,66.50679600329477,0.5448181875492075,-152.30258252936835,-151.75776434181915,2,US_RATES_FUTURES
ZN=F-UB=F,Static,-0.196139587902299,474.367801818461,-192.8648162117748,0.0,-192.8648162117748,11,US_RATES_FUTURES
ZN=F-UB=F,WF,-0.0183053816984324,93.90208075158505,-5.507578108854134,-233.74912458056792,-239.25670268942207,2,US_RATES_FUTURES
ZN=F-TN=F,Static,0.049446556177543,52.157781481963816,22.02748715608591,-4.407176226641866,17.620310929444045,15,US_RATES_FUTURES
ZN=F-TN=F,WF,-0.1134187668705053,103.44602455688218,-46.20615248865992,-1.6073510274264322,-47.81350351608636,2,US_RATES_FUTURES
ZF=F-ZT=F,Static,0.0006253053333035,128.66503895593712,0.3507519117427851,1.4076059238234802,1.7583578355662652,32,US_RATES_FUTURES
ZF=F-ZT=F,WF,0.0954864991173665,53.25841653858578,56.69345229029639,0.0,56.69345229029639,2,US_RATES_FUTURES
ZF=F-ZB=F,Static,-0.2662033154302747,403.9254025543229,-227.20484450888307,0.0,-227.20484450888307,9,US_RATES_FUTURES
ZF=F-ZB=F,WF,0.0424334380543497,66.20029538095253,13.369520771941378,-152.20483951753306,-138.83531874559168,2,US_RATES_FUTURES
ZF=F-UB=F,Static,-0.1406604788886964,483.8306546090471,-142.62906775343708,0.0,-142.62906775343708,11,US_RATES_FUTURES
ZF=F-UB=F,WF,0.0429727930351758,88.87635652867516,11.317409532746002,-226.50379062013627,-215.18638108739023,1,US_RATES_FUTURES
ZF=F-TN=F,Static,0.1500163445730459,66.35363956611542,79.81210349194754,0.0,79.81210349194754,31,US_RATES_FUTURES
ZF=F-TN=F,WF,-0.168929609889164,150.38187011348984,-90.93633400106296,-5.178945443090292,-96.11527944415326,2,US_RATES_FUTURES
ZT=F-ZB=F,Static,-0.1340702930110174,310.89041841644365,-110.6967841647829,0.0,-110.6967841647829,10,US_RATES_FUTURES
ZT=F-ZB=F,WF,0.0124307368303552,47.91614864475572,2.541763070186685,-105.2496483537329,-102.7078852835462,1,US_RATES_FUTURES
ZT=F-UB=F,Static,-0.1035037631738747,268.392447098275,-84.02457342162221,0.0,-84.02457342162221,11,US_RATES_FUTURES
ZT=F-UB=F,WF,0.0580297329378104,55.15260172151936,13.572919562980518,-147.1838314977676,-133.61091193478703,1,US_RATES_FUTURES
ZT=F-TN=F,Static,-0.025100834230295,101.23847737461271,-16.210659459466044,0.0,-16.210659459466044,17,US_RATES_FUTURES
ZT=F-TN=F,WF,0.1564108792225927,52.9382065710429,75.26509685229101,-0.3050089221795176,74.96008793011148,1,US_RATES_FUTURES
ZB=F-UB=F,Static,-0.104317319495675,141.74947622876076,-54.99657878902103,0.0,-54.99657878902103,13,US_RATES_FUTURES
ZB=F-UB=F,WF,0.1734332012500203,68.95998049506852,48.36255939843413,-59.56005558317349,-11.197496184739364,4,US_RATES_FUTURES
ZB=F-TN=F,Static,-0.0706128333118662,105.5519154995565,-30.235549947180807,0.0,-30.235549947180807,16,US_RATES_FUTURES
ZB=F-TN=F,WF,0.305871195334368,63.105403012029,130.07222259741826,0.9241603968120272,130.9963829942303,1,US_RATES_FUTURES
UB=F-TN=F,Static,-0.1267481785540278,168.76532949917802,-72.39086767343498,0.0,-72.39086767343498,17,US_RATES_FUTURES
UB=F-TN=F,WF,-0.5435154743423924,423.15771667111824,-319.1113267496036,-6.104415957984401,-325.215742707588,3,US_RATES_FUTURES
HR=F-RX=F,Static,0.0,0.0,0.0,0.0,0.0,0,EURO_RATES_FUTURES
HR=F-RX=F,WF,0.0,0.0,0.0,0.0,0.0,0,EURO_RATES_FUTURES
6E=F-6J=F,Static,-0.0279355708086504,323.95302208618347,-33.58409644477409,1.4496229100698628,-32.13447353470423,15,MAJOR_FX_FUTURES
6E=F-6J=F,WF,-0.3595704267738667,449.2902402314941,-298.11171116867297,-827.9212346399241,-1126.032945808597,1,MAJOR_FX_FUTURES
6E=F-6B=F,Static,0.3759224474184623,144.41566654411037,194.63452952061124,0.0,194.63452952061124,14,MAJOR_FX_FUTURES
6E=F-6B=F,WF,0.3638746627972209,130.03912983479364,219.5073490648876,12.274730384908793,231.7820794497964,6,MAJOR_FX_FUTURES
6E=F-6A=F,Static,-0.2572621722095776,652.1948123910745,-276.19142517840226,0.0,-276.19142517840226,13,MAJOR_FX_FUTURES
6E=F-6A=F,WF,0.1858889401452559,501.7612469938621,157.6341255456077,35.61207314095654,193.24619868656424,7,MAJOR_FX_FUTURES
6E=F-6C=F,Static,-0.1106728641896208,419.4322149144563,-99.61088898962112,0.0,-99.61088898962112,12,MAJOR_FX_FUTURES
6E=F-6C=F,WF,0.7192774246639716,182.7089462786328,752.5407029530384,0.0,752.5407029530384,5,MAJOR_FX_FUTURES
6E=F-6S=F,Static,0.3673849812455576,149.63332719376345,264.8495369991688,-27.506266204709306,237.34327079445947,15,MAJOR_FX_FUTURES
6E=F-6S=F,WF,0.3181426754185312,326.4513651563538,266.4478456819095,-39.10469053787212,227.34315514403733,11,MAJOR_FX_FUTURES
6E=F-6N=F,Static,-0.3117124261982061,631.2017435193724,-353.7962133706686,0.0,-353.7962133706686,11,MAJOR_FX_FUTURES
6E=F-6N=F,WF,-0.1093130059517951,547.5456975696187,-91.78679463079744,-54.30016780639386,-146.0869624371913,6,MAJOR_FX_FUTURES
6E=F-M6E=F,Static,0.006678684627776,56.17498592727597,5.028423906867296,0.0,5.028423906867296,171,MAJOR_FX_FUTURES
6E=F-M6E=F,WF,0.0105160656665001,56.388175370941525,7.733730328485301,0.0,7.733730328485301,131,MAJOR_FX_FUTURES
6J=F-6B=F,Static,-0.1196627512012598,571.417385743805,-176.86162026692787,193.91575190746005,17.054131640532177,9,MAJOR_FX_FUTURES
6J=F-6B=F,WF,-0.152334587527232,787.823956570471,-195.0489731227528,0.0,-195.0489731227528,8,MAJOR_FX_FUTURES
6J=F-6A=F,Static,-0.3126044906925741,1118.9431402342711,-740.924189346829,0.0,-740.924189346829,10,MAJOR_FX_FUTURES
6J=F-6A=F,WF,0.539007838247236,458.08154005400274,989.7776572626374,0.0,989.7776572626374,12,MAJOR_FX_FUTURES
6J=F-6C=F,Static,-0.090238002113897,722.539511207546,-161.54548603038603,-2.271254048261698,-163.81674007864774,11,MAJOR_FX_FUTURES
6J=F-6C=F,WF,0.6410650686707188,374.2481712703329,874.3995201721712,-2.272279597061475,872.1272405751097,9,MAJOR_FX_FUTURES
6J=F-6S=F,Static,-0.0308929409929954,603.382493626435,-47.39522050423816,-97.29898496473922,-144.69420546897737,12,MAJOR_FX_FUTURES
6J=F-6S=F,WF,0.1418638080140834,219.3272296388672,165.99725033036017,0.0,165.99725033036017,11,MAJOR_FX_FUTURES
6J=F-6N=F,Static,-0.1386523988203173,856.2667191268242,-284.97873044649816,2.112838501401669,-282.8658919450965,10,MAJOR_FX_FUTURES
6J=F-6N=F,WF,0.5509031131455404,361.0369369797511,893.6245547698929,0.0,893.6245547698929,11,MAJOR_FX_FUTURES
6J=F-M6E=F,Static,0.0030909441067271,668.8224996654571,5.0322104705932365,-67.09762152121647,-62.06541105062323,12,MAJOR_FX_FUTURES
6J=F-M6E=F,WF,0.0816439321241469,252.7514897512381,110.1639539604087,0.0,110.1639539604087,11,MAJOR_FX_FUTURES
6B=F-6A=F,Static,0.1647861265302671,383.6130182366062,168.76290237307308,0.0,168.76290237307308,14,MAJOR_FX_FUTURES
6B=F-6A=F,WF,-0.0268570649857681,365.4599751084704,-26.84010801190061,0.0,-26.84010801190061,8,MAJOR_FX_FUTURES
6B=F-6C=F,Static,0.3537620899946091,291.21064097721813,349.30200412493645,0.0,349.30200412493645,14,MAJOR_FX_FUTURES
6B=F-6C=F,WF,0.6547521483994476,376.7776746445618,655.73546932018,0.0,655.73546932018,9,MAJOR_FX_FUTURES
6B=F-6S=F,Static,0.4776526919001759,133.63329183666673,390.5049848783263,-0.6358164806080921,389.8691683977182,14,MAJOR_FX_FUTURES
6B=F-6S=F,WF,0.0464364613509246,327.25815094813527,42.09309438679649,0.0,42.09309438679649,12,MAJOR_FX_FUTURES
6B=F-6N=F,Static,0.5251328324501926,323.0395428188883,563.6581843565599,14.823112942305734,578.4812972988657,17,MAJOR_FX_FUTURES
6B=F-6N=F,WF,0.2577945906299287,251.4774891705863,206.3418565164933,-31.342449707954216,174.99940680853908,7,MAJOR_FX_FUTURES
6B=F-M6E=F,Static,0.3914542651802987,158.8725514305667,272.3441130334398,0.0,272.3441130334398,17,MAJOR_FX_FUTURES
6B=F-M6E=F,WF,0.3731694229587914,140.76270458746984,268.3689954737552,0.0,268.3689954737552,9,MAJOR_FX_FUTURES
6A=F-6C=F,Static,0.2636325380110553,286.8788922577162,228.34003896183856,0.0,228.34003896183856,16,MAJOR_FX_FUTURES
6A=F-6C=F,WF,0.5555948568500422,220.1481891566445,476.38687547659794,0.0,476.38687547659794,7,MAJOR_FX_FUTURES
6A=F-6S=F,Static,0.369868637789679,659.3278799621606,697.9502641791539,0.0,697.9502641791539,16,MAJOR_FX_FUTURES
6A=F-6S=F,WF,-0.0691182896946752,898.8423986004295,-125.74704933347624,0.0,-125.74704933347624,9,MAJOR_FX_FUTURES
6A=F-6N=F,Static,0.035544919414445,240.59689665905864,22.218988366137385,0.0,22.218988366137385,11,MAJOR_FX_FUTURES
6A=F-6N=F,WF,0.1300592357264466,208.9464608897515,105.80459989728185,0.0,105.80459989728185,8,MAJOR_FX_FUTURES
6A=F-M6E=F,Static,0.3804077626084179,604.0380733040744,624.2543209509458,0.0,624.2543209509458,16,MAJOR_FX_FUTURES
6A=F-M6E=F,WF,-0.0813503454894598,558.7649445837426,-98.28778266395132,0.0,-98.28778266395132,9,MAJOR_FX_FUTURES
6C=F-6S=F,Static,0.0037171187783753,577.3698881472274,4.421770425017155,-48.567362315753385,-44.14559189073623,14,MAJOR_FX_FUTURES
6C=F-6S=F,WF,0.3505056818643967,411.9130032091792,392.4465750212672,0.0,392.4465750212672,12,MAJOR_FX_FUTURES
6C=F-6N=F,Static,0.8742613176877659,128.63339036878702,568.728011279273,0.0,568.728011279273,22,MAJOR_FX_FUTURES
6C=F-6N=F,WF,0.4027692163251392,246.6079127152015,282.3377765454477,0.0,282.3377765454477,11,MAJOR_FX_FUTURES
6C=F-M6E=F,Static,0.2564067890496585,356.57336796333817,256.69026136233856,-22.945848178110747,233.74441318422785,14,MAJOR_FX_FUTURES
6C=F-M6E=F,WF,0.1306042155173345,341.87246986153275,113.78989505285018,0.0,113.78989505285018,10,MAJOR_FX_FUTURES
6S=F-6N=F,Static,-0.4787337536413757,1177.622000095911,-913.2873985465208,0.0,-913.2873985465208,11,MAJOR_FX_FUTURES
6S=F-6N=F,WF,0.4914058180809822,463.803752173062,694.4002594603728,0.0,694.4002594603728,8,MAJOR_FX_FUTURES
6S=F-M6E=F,Static,0.2954801892842408,157.90664864761297,261.8284619787108,-25.128357751541905,236.70010422716888,17,MAJOR_FX_FUTURES
6S=F-M6E=F,WF,0.0582524817969617,213.44035888049768,64.48880858049412,-15.574172489536936,48.91463609095719,11,MAJOR_FX_FUTURES
6N=F-M6E=F,Static,0.327546146769207,591.3784440537224,559.1681276733257,-107.80123355169862,451.3668941216271,16,MAJOR_FX_FUTURES
6N=F-M6E=F,WF,0.0508932868363972,536.2224482603502,52.7008012781929,0.0,52.7008012781929,9,MAJOR_FX_FUTURES
6Z=F-6M=F,Static,0.3061664139070725,536.8682799722112,263.581059059492,18.12509498431644,281.7061540438084,3,EM_FX_FUTURES
6Z=F-6M=F,WF,0.0,0.0,0.0,0.0,0.0,0,EM_FX_FUTURES
6Z=F-KRW=F,Static,0.3595307269849002,503.7256265543101,290.6224791193689,49.93708801122069,340.5595671305896,2,EM_FX_FUTURES
6Z=F-KRW=F,WF,0.0,0.0,0.0,0.0,0.0,0,EM_FX_FUTURES
6M=F-KRW=F,Static,0.0987206139599928,530.980007936228,47.63655696494887,-165.60041883217758,-117.96386186722872,1,EM_FX_FUTURES
6M=F-KRW=F,WF,-0.4287064887631949,354.77236015089164,-296.62925175583496,0.0,-296.62925175583496,1,EM_FX_FUTURES
ZC=F-ZS=F,Static,0.020407903216553697,1238.1871355112598,47.09395459557908,281.3691657217686,328.46312031734766,2,AGRICULTURE_FUTURES
ZC=F-ZS=F,WF,0.37606100605624837,911.9487516666807,909.1646371694816,0.0,909.1646371694816,1,AGRICULTURE_FUTURES
ZC=F-ZW=F,Static,0.13142537976795257,950.0396312631474,343.96933670354304,0.0,343.96933670354304,3,AGRICULTURE_FUTURES
ZC=F-ZW=F,WF,0.8720781894753507,454.0188096889673,950.682908908604,0.0,950.682908908604,1,AGRICULTURE_FUTURES
ZC=F-ZM=F,Static,0.10302922917738977,1114.8121633464598,252.71033494892728,380.5994130877792,633.3097480367065,2,AGRICULTURE_FUTURES
ZC=F-ZM=F,WF,0.11992145226620793,1741.2117463065438,386.9686657069457,0.0,386.9686657069457,1,AGRICULTURE_FUTURES
ZC=F-ZL=F,Static,0.2648737622894086,895.1137737076396,690.1850897789054,510.5153676679593,1200.7004574468647,2,AGRICULTURE_FUTURES
ZC=F-ZL=F,WF,0.0,0.0,0.0,-369.7757935640583,-369.7757935640583,0,AGRICULTURE_FUTURES
ZC=F-ZT=F,Static,0.11016328348440989,582.8004590561816,93.63835392931745,0.0,93.63835392931745,3,AGRICULTURE_FUTURES
ZC=F-ZT=F,WF,-1.2068653327892938,1125.1529219586453,-859.3547617600253,0.0,-859.3547617600253,2,AGRICULTURE_FUTURES
ZC=F-HE=F,Static,0.27176943461488967,891.3637003175858,694.8621851523308,530.3379156001062,1225.2001007524368,2,AGRICULTURE_FUTURES
ZC=F-HE=F,WF,-0.796793152817948,1031.0229265459518,-715.775621974178,-419.22449374607095,-1135.000115720249,1,AGRICULTURE_FUTURES
ZC=F-LE=F,Static,0.22978674717308997,931.3499229361906,568.7743169143226,443.88268028670745,1012.6569972010301,2,AGRICULTURE_FUTURES
ZC=F-LE=F,WF,-0.37717427317408064,2108.0554128986746,-948.1518446669984,0.0,-948.1518446669984,1,AGRICULTURE_FUTURES
ZS=F-ZW=F,Static,0.04460256074849342,662.9534624376756,98.9095451221287,32.0196281497944,130.9291732719231,2,AGRICULTURE_FUTURES
ZS=F-ZW=F,WF,0.0,0.0,0.0,-287.61572710991067,-287.61572710991067,0,AGRICULTURE_FUTURES
ZS=F-ZM=F,Static,0.3433419586671551,346.5888994626575,557.3878111913265,0.0,557.3878111913265,5,AGRICULTURE_FUTURES
ZS=F-ZM=F,WF,0.5873090623796106,495.5420231816608,580.7684916543529,-62.99096335689074,517.7775282974623,1,AGRICULTURE_FUTURES
